ntc_id,prov,plan_id,adm,ntwk_org,sat_name,long_nom,act_code,ntf_rsn,st_cur,d_rcv,wic_no,wic_part,ntc_type,adm_ref_id,tgt_ntc_id,stn_name,long_dec,lat_dec,ctry
91910004,"RR1488",,"BFA",,"INTELSAT6 335.5E",24.5,"M","N","50","05/24/93 00:00:00",2131,"2","S",,,"SOMGANDE A",-1.5,12.408,"BFA"
91910012,"RR1488",,"USA",,"SPACE SHUTTLE",,"M","N","50","04/29/93 00:00:00",2120,"2","S",,,"MERRITT ISLAND FL",-80.693001,28.507999,"USA"
91910015,"RR1488",,"G",,"EUTELSAT-1",10,"M","N","50","05/26/93 00:00:00",2136,"2","S",,,"MILLER 1",1.401,58.722,"G"
91910021,"RR1488",,"G",,"EUTELSAT-1",10,"M","N","50","05/26/93 00:00:00",2135,"2","S",,,"MILLER 2",1.401,58.722,"G"
91910036,"RR1488",,"KOR",,"INTELSAT5 INDOC4",66,"A","N","50","04/18/91 00:00:00",2063,"2","S",,,"ASAN 2A",127.021,36.737999,"KOR"
91910039,"RR1488",,"KOR",,"INTELSAT5 PAC3",180,"A","N","50","04/18/91 00:00:00",2063,"2","S",,,"ASAN 1A",127.022,36.737999,"KOR"
91910045,"11.2",,"USA",,"TDRS 62W",-62,"M","N","50","04/14/16 00:00:00",2885,"1","G","NS-1311",,,,,
91910046,"RR1488",,"USA",,"TDRS 62W",-62,"A","N","50","05/21/91 00:00:00",2071,"2","S",,,"WHITE SANDS NM",-106.609,32.498001,"USA"
91910054,"RR1488",,"USA",,"PAM",,"A","N","50","07/29/91 00:00:00",2100,"2","S",,,"MERRITT ISLAND FL",-80.693001,28.507999,"USA"
91910061,"RR1488",,"G",,"EUTELSAT 1-3",7,"M","N","50","05/24/93 00:00:00",2133,"2","S",,,"PIPER B1",0.25099999,58.460999,"G"
91910063,"11.2",,"RUS",,"STATSIONAR-27",12,"M","N","50","08/16/05 00:00:00",2714,"2","G","REG080525",,,,,
91910064,"RR1488",,"RUS",,"STATSIONAR-27",12,"M","N","50","06/08/93 00:00:00",2148,"2","S",,,"MOSKVA",37.667,55.75,"RUS"
91910072,"RR1488",,"I",,"SPOT-1",,"M","N","50","08/05/93 00:00:00",2148,"2","S",,,"GALATINA",18.150999,40.237,"I"
91910073,"RR1488",,"I",,"SPOT-2",,"M","N","50","08/05/93 00:00:00",2134,"2","S",,,"GALATINA",18.150999,40.237,"I"
91910074,"RR1488",,"I",,"SPOT-3",,"M","N","50","10/17/94 00:00:00",2157,"2","S",,,"GALATINA",18.150999,40.237,"I"
91910075,"RR1488",,"I",,"SPOT-4",,"M","N","50","04/15/97 00:00:00",2278,"2","S",,,"GALATINA",18.150999,40.237,"I"
91910076,"RR1488",,"I",,"SPOT-5",,"M","N","50","04/15/97 00:00:00",2278,"2","S",,,"GALATINA",18.150999,40.237,"I"
91910077,"RR1488",,"I",,"SPOT-6",,"M","N","50","04/15/97 00:00:00",2278,"2","S",,,"GALATINA",18.150999,40.237,"I"
91910088,"RR1488",,"USA",,"INTELSAT6 60E",60,"M","N","50","10/29/93 00:00:00",2889,"2","G",,,,,,
91910104,"RR1488",,"USA",,"LANDSAT-4",,"A","N","50","10/21/91 00:00:00",2100,"2","S",,,"MERRITT ISLAND FL",-80.693001,28.507999,"USA"
91910109,"RR1488",,"USA",,"TDRS-C2",-79,"A","N","50","10/21/91 00:00:00",2081,"2","S",,,"WHITE SANDS NM",-106.609,32.498001,"USA"
91910127,"RR1488",,"G",,"INTELSAT5 INDOC4",66,"A","N","50","11/20/91 00:00:00",2103,"2","S",,,"WHITEHILL 2",-1.3049999,51.863998,"G"
91910132,"RR1488",,"J",,"INTELSAT5 PAC3",180,"M","N","50","06/15/93 00:00:00",2133,"2","S",,,"IBARAKI CR",140.696,36.695,"J"
91910135,"RR1488",,"CHN",,"ASIASAT-1",105.5,"M","N","50","03/24/06 00:00:00",2714,"2","G",,,,,,
91910196,"RR1488",,"ISL",,"FLTSATCOM ATL",-23,"A","N","50","03/18/91 00:00:00",2106,"2","S",,,"KEFLAVIK",-22.591999,63.974998,"ISL"
92500021,"11.2",,"AUS",,"AUSSAT B 160E",160,"M","N","50","03/06/09 00:00:00",2744,"2","G","AUS09-010",,,,,
92500023,"11.2",,"AUS",,"AUSSAT B 160E NZ",160,"M","N","50","03/06/09 00:00:00",2744,"2","G","AUS09-011",,,,,
92500024,"11.2",,"AUS",,"AUSSAT B 160E S",160,"M","N","50","04/13/17 00:00:00",2847,"1","G",,,,,,
92500028,"11.2",,"AUS",,"AUSSAT B 156E S",156,"M","N","50","10/30/14 00:00:00",2790,"1","G",,,,,,
92500039,"RR1488",,"E",,"EUTELSAT 1-3",7,"M","N","50","10/20/93 00:00:00",2134,"2","S",,,"GUADALAJARA 1",-3.027,40.539001,"E"
92500046,"11.2",,"F",,"TELECOM-2A",-8,"M","N","50","11/18/15 00:00:00",2818,"1","G",,,,,,
92500047,"11.2",,"F",,"TELECOM-2B",-5,"M","N","50","11/23/16 00:00:00",2854,"1","G",,,,,,
92500048,"11.2",,"F",,"TELECOM-2C",3,"M","N","50","10/02/15 00:00:00",2820,"1","G",,,,,,
92500052,"RR1488",,"USA",,"NAVSTAR GPS",,"A","N","50","02/14/92 00:00:00",2087,"2","S",,,"COLORADO SPRINGS CO",-104.524,38.803001,"USA"
92500053,"RR1488",,"USA",,"NAVSTAR GPS",,"A","N","50","02/14/92 00:00:00",2110,"2","S",,,"KAENA POINT 1",-158.239,21.561001,"HWA"
92500061,"RR1488",,"PAK",,"KOSPAS",,"A","N","50","02/21/92 00:00:00",2083,"2","S",,,"PALUT",74.265999,31.48,"PAK"
92500064,"RR1488",,"ROU",,"EUTELSAT-1",10,"M","N","50","11/23/93 00:00:00",2150,"2","S",,,"TELECOM 1",26.031,44.422001,"ROU"
92500068,"11.2",,"G",,"SKYNET-4B",6,"M","N","50","05/25/15 00:00:00",2916,"1","G",,,,,,
92500069,"11.2",,"G",,"INMARSAT-2 AOR EAST",-15.5,"M","N","50","02/05/18 00:00:00",2896,"1","G",,,,,,
92500078,"RR1488",,"MOZ",,"INTELSAT5 INDOC4",66,"A","N","50","03/17/92 00:00:00",2110,"2","S",,,"MAPUTO",32.296001,-25.266001,"MOZ"
92500090,"RR1488",,"G",,"INTELSAT6 60E",60,"A","N","50","04/09/92 00:00:00",2098,"2","S",,,"WHITEHILL 4A",-1.3049999,51.863998,"G"
92500093,"RR1488",,"G",,"INTELSAT5A CONT2",-50,"A","N","50","04/09/92 00:00:00",2092,"2","S",,,"WHITEHILL 5A",-1.304,51.862999,"G"
92500099,"RR1488",,"G",,"EUTELSAT 2-10E",10,"M","N","50","07/14/95 00:00:00",2241,"2","S",,,"GALVESTON KEY",2.401,54.203999,"G"
92500104,"RR1488",,"G",,"EUTELSAT 2-10E",10,"M","N","50","10/07/94 00:00:00",2156,"2","S",,,"NELSON OIL PLATFORM",1.146,57.662998,"G"
92500106,"RR1488",,"G",,"EUTELSAT 1-3",7,"A","N","50","05/22/92 00:00:00",2088,"2","S",,,"SHELL GANNET",1,57.185001,"G"
92500108,"RR1488",,"E",,"HISPASAT-1",-30,"A","N","50","05/21/92 00:00:00",2645,"2","G",,,,,,
92500109,"RR1488",,"USA",,"USGCSS PH3B E PAC",-135,"M","N","50","03/29/96 00:00:00",2905,"2","G",,,,,,
92500136,"RR1488",,"USA",,"INTELSAT6 325.5E",-34.5,"A","N","50","04/28/92 00:00:00",2614,"2","G",,,,,,
92500137,"RR1488",,"HOL",,"INTELSAT K 338.5E",-21.5,"A","N","50","04/28/92 00:00:00",2366,"2","G",,,,,,
92500138,"RR1488",,"AUT",,"EUTELSAT 1-3",7,"A","N","50","05/29/92 00:00:00",2104,"2","S",,,"BREGENZ",9.7189999,47.493,"AUT"
92500140,"RR1488",,"AUT",,"EUTELSAT 1-3",7,"A","N","50","05/29/92 00:00:00",2104,"2","S",,,"INNSBRUCK",11.394,47.264,"AUT"
92500159,"RR1488",,"G",,"EUTELSAT 2-10E",10,"A","N","50","06/01/92 00:00:00",2147,"2","S",,,"GLOMAR MORAY FIRTH",1.75,57.083,"G"
92500160,"RR1488",,"G",,"EUTELSAT 2-10E",10,"M","N","50","10/08/98 00:00:00",2357,"2","S",,,"MURCHINSON OIL PLAT",1.7410001,61.396999,"G"
92500164,"RR1488",,"G",,"EUTELSAT 2-10E",10,"A","N","50","06/11/92 00:00:00",2147,"2","S",,,"BRUCE PLATFORM",1.67,59.740002,"G"
92500170,"RR1488",,"RUS",,"FOTON-2",80,"M","N","50","03/31/95 00:00:00",2714,"1","G",,,,,,
92500171,"RR1488",,"RUS",,"FOTON-2",80,"M","N","50","03/20/95 00:00:00",2174,"2","S",,,"NIKOLAEVSK NA AMURE1",141.66701,53.333,"RUS"
92500172,"RR1488",,"RUS",,"FOTON-2",80,"M","N","50","03/20/95 00:00:00",2174,"2","S",,,"GUS KHRUSTALNY 2",40.833,55.167,"RUS"
92500175,"RR1488",,"G",,"EUTELSAT 1-3",7,"A","N","50","06/17/92 00:00:00",2087,"2","S",,,"THAMESSIDE 4",-0.013,51.500999,"G"
92500176,"11.2",,"D",,"DFS-1",23.5,"M","N","50","07/03/20 00:00:00",2934,"1","G",,,,,,
92500177,"11.2",,"D",,"DFS-2",28.5,"M","N","50","07/03/20 00:00:00",2934,"1","G",,,,,,
92500178,"RR1488",,"I",,"INTELSAT6 335.5E",-24.5,"A","N","50","06/24/92 00:00:00",2091,"2","S",,,"FUCINO",13.6,41.983002,"I"
92500181,"RR1488",,"HOL",,"INTELSAT5A INDOC2",57,"A","N","50","06/24/92 00:00:00",2770,"2","G",,,,,,
92500189,"RR1488",,"G",,"EUTELSAT 2-10E",10,"A","N","50","06/22/92 00:00:00",2147,"2","S",,,"POLY CONFIDENCE",0.25099999,58.460999,"G"
92500190,"RR1488",,"G",,"EUTELSAT 2-10E",10,"M","N","50","07/14/95 00:00:00",2241,"2","S",,,"ARCH ROWAN",2.4260001,54.269001,"G"
92500191,"RR1488",,"G",,"EUTELSAT 2-10E",10,"A","N","50","06/22/92 00:00:00",2147,"2","S",,,"OCEAN VALLIENT",1.748,62.029999,"G"
92500194,"11.2",,"HOL",,"INTELSAT5A 319.5E",-40.5,"M","N","50","05/25/15 00:00:00",2895,"1","G",,,,,,
92500195,"RR1488",,"G",,"EUTELSAT 2-10E",10,"M","N","50","07/10/95 00:00:00",2231,"2","S",,,"OCEAN BOUNTY",1.05,58.048,"G"
92500200,"RR1488",,"E",,"HISPASAT-1",-30,"M","N","50","11/29/93 00:00:00",2136,"2","S",,,"ARGANDA TTC-2",-3.378,40.271999,"E"
92500201,"RR1488",,"E",,"HISPASAT-1",-30,"M","N","50","11/29/93 00:00:00",2136,"2","S",,,"ARGANDA TTC-3",-3.378,40.271999,"E"
92500203,"RR1488",,"E",,"HISPASAT-1",-30,"M","N","50","11/29/93 00:00:00",2136,"2","S",,,"ARGANDA TTC-6",-3.378,40.271999,"E"
92500206,"RR1488",,"USA",,"COMET",,"M","N","50","10/01/94 00:00:00",2156,"2","S",,,"HOUSTON TEXAS",-95.060997,29.539,"USA"
92500207,"RR1488",,"USA",,"COMET",,"M","N","50","10/01/94 00:00:00",2156,"2","S",,,"WALLOPS ISLAND VA",-75.474998,37.926998,"USA"
92500208,"RR1488",,"USA",,"USGCSS PH3 E PAC-2",-130,"M","N","50","03/29/96 00:00:00",2914,"2","G",,,,,,
92500209,"RR1488",,"G",,"EUTELSAT 2-10E",10,"M","N","50","10/08/98 00:00:00",2357,"2","S",,,"MURDOCH OIL PLATFORM",2.3239999,54.269001,"G"
92500210,"RR1488",,"G",,"EUTELSAT 2-7E",7,"M","N","50","10/08/98 00:00:00",2357,"2","S",,,"CAISTER OIL PLATFORM",2.451,54.203999,"G"
92500212,"RR1488",,"HOL",,"INTELSAT5 183E",-177,"M","N","50","01/18/96 00:00:00",2884,"2","G",,,,,,
92500218,"RR1488",,"G",,"INTELSAT IBS 307E",-53,"A","N","50","08/19/92 00:00:00",2094,"2","S",,,"MERCURY MILDENHALL",0.46700001,52.433998,"G"
92500220,"RR1488",,"G",,"EUTELSAT 2-10E",10,"M","N","50","10/08/98 00:00:00",2357,"2","S",,,"TIFFANY OIL PLATFORM",1.266,58.478001,"G"
92500229,"RR1488",,"G",,"EUTELSAT 1-3",7,"A","N","50","09/25/92 00:00:00",2112,"2","S",,,"THAMESSIDE 5",-0.013,51.500999,"G"
92500233,"RR1488",,"B",,"MECB-S1",,"M","N","50","09/23/05 00:00:00",2744,"2","N",,,,,,
92500259,"RR1488",,"EGY",,"INTELSAT6 60E",60,"A","N","50","10/02/92 00:00:00",2112,"2","S",,,"MAADI 2A",31.267,29.183001,"EGY"
92500268,"RR1488",,"I",,"INTELSAT K 338.5E",-21.5,"A","N","50","10/19/92 00:00:00",2128,"2","S",,,"RM GROTTAROSSA",12.467,41.799999,"I"
92500271,"RR1488",,"E",,"HISPASAT-1",-30,"M","N","50","10/01/93 00:00:00",2150,"2","S",,,"BERMEJA 1",-3.253,40.307999,"E"
92500275,"RR1488",,"E",,"EUTELSAT 1-3",7,"M","N","50","02/11/94 00:00:00",2137,"2","S",,,"GERONA",2.8099999,41.990002,"E"
92500276,"RR1488",,"E",,"EUTELSAT 1-3",7,"M","N","50","02/11/94 00:00:00",2137,"2","S",,,"LERIDA",0.61000001,41.619999,"E"
92500277,"RR1488",,"E",,"EUTELSAT 1-3",7,"M","N","50","02/11/94 00:00:00",2137,"2","S",,,"SALAMANCA",-5.6799998,40.959999,"E"
92500278,"RR1488",,"E",,"EUTELSAT 1-3",7,"M","N","50","10/20/93 00:00:00",2133,"2","S",,,"ELCHE",-0.69,38.25,"E"
92500290,"11.2",,"HOL",,"INTELSAT IBS 319.5E",-40.5,"M","N","50","05/25/15 00:00:00",2895,"1","G",,,,,,
92500291,"RR1488",,"E",,"INTELSAT IBS 307E",-53,"M","N","50","10/28/93 00:00:00",2133,"2","S",,,"ROBLEDO 1",-4.2470002,40.431999,"E"
92500295,"RR1488",,"J",,"GEOTAIL",,"M","N","50","09/07/05 00:00:00",2616,"2","N",,,,,,
92500300,"RR1488",,"I",,"INMARSAT-2 AOR EAST",-15.5,"M","N","50","03/01/94 00:00:00",2142,"2","S",,,"FUCINO",13.6,41.983002,"I"
92500301,"RR1488",,"I",,"INMARSAT-2 IOR 1",64.5,"A","N","50","12/21/92 00:00:00",2113,"2","S",,,"FUCINO",13.6,41.983002,"I"
92500304,"RR1488",,"B",,"MECB-S1",,"M","N","50","10/18/93 00:00:00",2136,"2","T",,,"DCP",,,
92500305,"RR1488",,"E",,"INTELSAT IBS 307E",-53,"M","N","50","10/28/93 00:00:00",2160,"2","S",,,"SEVILLA 4A",-5.4829998,37.535,"E"
92500311,"11.2",,"F","EUT","EUTELSAT 1-5",21.5,"M","N","50","12/13/99 00:00:00",2684,"2","G",,,,,,
92500312,"11.2",,"F","EUT","EUTELSAT 2-7E",7,"M","N","50","04/19/05 00:00:00",2927,"2","G",,,,,,
92500313,"11.2",,"F","EUT","EUTELSAT 2-13E",13,"M","N","50","03/22/05 00:00:00",2552,"2","G",,,,,,
92500314,"11.2",,"F","EUT","EUTELSAT 2-16E",16,"M","N","50","11/24/16 00:00:00",2845,"1","G",,,,,,
92500315,"11.2",,"F","EUT","EUTELSAT 2-10E",10,"M","N","50","11/29/16 00:00:00",2845,"1","G",,,,,,
92500316,"11.2",,"F","EUT","EUTELSAT 2-36E",36,"M","N","50","11/30/16 00:00:00",2846,"1","G",,,,,,
92500317,"RR1488",,"E",,"HISPASAT-1",-30,"M","N","50","11/29/93 00:00:00",2136,"2","S",,,"ARGANDA TTC-1",-3.378,40.271999,"E"
92500340,"RR1488",,"USA",,"NAVSTAR GPS",,"A","N","50","02/14/92 00:00:00",2116,"2","T",,,"FIXED MONITOR HWA",,,"HWA"
92500341,"RR1488",,"USA",,"NAVSTAR GPS",,"A","N","50","02/14/92 00:00:00",2116,"2","T",,,"FIXED MONITOR ALS",,,"ALS"
92500342,"RR1488",,"USA",,"NAVSTAR GPS",,"A","N","50","02/14/92 00:00:00",2116,"2","T",,,"FIXED MONITOR GUM",,,"GUM"
92500343,"RR1488",,"USA",,"NAVSTAR GPS",,"A","N","50","02/14/92 00:00:00",2116,"2","T",,,"FIXED MONITOR MRL",,,"MRL"
92520037,"9.6",,"G",,"INMARSAT-3 POR-2",178,"M","C","50","07/17/17 00:00:00",2871,,"G",,,,,,
92520145,"9.6",,"USA",,"HIBLEO-2",,"M","C","50","11/25/19 00:00:00",2924,,"N",,,,,,
92540003,"9.1/IA",,"RUS",,"GLONASS-M",,"M","A","50","02/03/20 00:00:00",2932,,"N",,,,,,
92540087,"9.1/IA",,"USA",,"TDRS 85E",85,"M","A","50","10/21/09 00:00:00",2678,,"G",,,,,,
93500005,"RR1488",,"G",,"INTELSAT6 332.5E",-27.5,"A","N","50","01/12/93 00:00:00",2099,"2","S",,,"NTL MIS 2",-0.098999999,51.409,"G"
93500006,"RR1488",,"G",,"GDL-6",19.200001,"A","N","50","01/18/93 00:00:00",2131,"2","S",,,"GOONHILLY 11",-5.1950002,50.044998,"G"
93500007,"RR1488",,"G",,"EUTELSAT-1",10,"A","N","50","01/18/93 00:00:00",2096,"2","S",,,"GOONHILLY 11",-5.1950002,50.044998,"G"
93500009,"RR1488",,"G",,"EUTELSAT 1-3",7,"A","N","50","01/18/93 00:00:00",2096,"2","S",,,"GOONHILLY 11",-5.1950002,50.044998,"G"
93500010,"RR1488",,"IND",,"PSLV",,"M","N","50","03/01/94 00:00:00",2148,"2","N",,,,,,
93500021,"RR1488",,"I",,"KOSPAS",,"M","N","50","10/05/94 00:00:00",2156,"2","S",,,"BARI PALESE",16.737,41.134998,"I"
93500022,"RR1488",,"I",,"SAR",,"M","N","50","01/12/95 00:00:00",2172,"2","S",,,"BARI PALESE",16.737,41.134998,"I"
93500145,"RR1488",,"SNG",,"PALAPA-B2",113,"A","N","50","02/08/93 00:00:00",2100,"2","S",,,"BKT 5V",103.793,1.351,"SNG"
93500147,"11.2",,"USA",,"FLTSATCOM-C W PAC-3",-145,"M","N","50","05/23/00 00:00:00",2621,"1","G","S-5315",,,,,
93500148,"RR1488",,"USA",,"FLTSATCOM-C E PAC-2",-100,"M","N","50","03/26/02 00:00:00",2481,"2","G","S-5315",,,,,
93500149,"RR1488",,"USA",,"FLTSATCOM-C E PAC-1",-105,"M","N","50","03/27/98 00:00:00",2442,"2","G","S-5315",,,,,
93500151,"RR1488",,"USA",,"SAMPEX",,"A","N","50","02/17/93 00:00:00",2100,"2","S",,,"GOLDSTONE CA DSS 16",-116.873,35.341999,"USA"
93500152,"RR1488",,"USA",,"SAMPEX",,"A","N","50","02/17/93 00:00:00",2100,"2","S",,,"WALLOPS ISLAND VA",-75.474998,37.926998,"USA"
93500163,"RR1488",,"USA",,"USGCSS PH3 INDOC",60,"M","N","50","10/01/93 00:00:00",2140,"2","G",,,,,,
93500165,"RR1488",,"F",,"SPOT-2",,"M","N","50","10/26/05 00:00:00",2822,"2","N",,,,,,
93500166,"11.2",,"F",,"SPOT-3",,"M","N","50","10/26/05 00:00:00",2915,"2","N",,,,,,
93500182,"RR1488",,"CAN",,"ANIK E-A",-107.3,"A","N","50","04/07/93 00:00:00",2674,"2","G",,,,,,
93500183,"RR1488",,"CAN",,"ANIK E-A",-107.3,"M","N","50","04/18/94 00:00:00",2180,"2","S",,,"ALLAN PARK E-A",-80.935997,44.174999,"CAN"
93500184,"RR1488",,"CAN",,"ANIK E-B",-111.1,"A","N","50","04/07/93 00:00:00",2674,"2","G",,,,,,
93500185,"RR1488",,"CAN",,"ANIK E-B",-111.1,"M","N","50","04/18/94 00:00:00",2180,"2","S",,,"ALLAN PARK E-B",-80.935997,44.174999,"CAN"
93500190,"RR1488",,"TUR",,"EUTELSAT 2-7E",7,"M","N","50","10/27/98 00:00:00",2356,"2","S",,,"ANADOLU",32.833,39.834,"TUR"
93500193,"RR1488",,"USA",,"SPACE SHUTTLE",,"A","N","50","04/29/93 00:00:00",2120,"2","S",,,"NEW BOSTON NH",-71.629997,42.919998,"USA"
93500194,"RR1488",,"USA",,"SPACE SHUTTLE",,"A","N","50","04/29/93 00:00:00",2120,"2","S",,,"GOLDSTONE CA DSS 16",-116.873,35.341999,"USA"
93500199,"RR1488",,"G",,"EUTELSAT 2-16E",16,"A","N","50","05/06/93 00:00:00",2143,"2","S",,,"PLYMOUTH UNIVERSITY",-4.138,50.373001,"G"
93500227,"11.2",,"USA",,"TDRS 46W",-46,"M","N","50","04/14/16 00:00:00",2885,"1","G","NS-1309",,,,,
93500240,"RR1488",,"G",,"EUTELSAT 2-10E",10,"A","N","50","06/21/93 00:00:00",2147,"2","S",,,"BRAE B",1.347,58.792,"G"
93500246,"RR1488",,"NZL",,"GOES WEST",-135,"A","N","50","06/28/93 00:00:00",2124,"2","T",,,"TYPICAL",,,"NZL"
93500247,"RR1488",,"G",,"EUTELSAT 2-7E",7,"A","N","50","07/02/93 00:00:00",2149,"2","S",,,"IBM UK PES 1",-1.601,52.292,"G"
93500253,"RR1488",,"ARG",,"INTELSAT6 335.5E",-24.5,"A","N","50","07/06/93 00:00:00",2171,"2","S",,,"MADERO 1",-58.290001,-34.59,"ARG"
93500291,"RR1488",,"E",,"HISPASAT-1",-30,"A","N","50","07/28/93 00:00:00",2126,"2","S",,,"LA FLORIDA TTC",-2.826,40.474998,"E"
93500299,"RR1488",,"KOR",,"INTELSAT6 60E",60,"A","N","50","08/03/93 00:00:00",2129,"2","S",,,"GEUMSAN 2",127.492,36.122002,"KOR"
93500311,"RR1488",,"USA",,"SPACE SHUTTLE",,"A","N","50","04/29/93 00:00:00",2120,"2","S",,,"NEW BOSTON NH 1",-71.629997,42.919998,"USA"
93500313,"RR1488",,"CHN",,"INTELSAT6 60E",60,"A","N","50","08/25/93 00:00:00",2130,"2","S",,,"MACAU COLOANE O1B",113.566,22.115,"MAC"
93500324,"RR1488",,"USA",,"SPACE SHUTTLE",,"A","N","50","09/07/93 00:00:00",2132,"2","S",,,"VANDENBERG CA",-120.545,34.827,"USA"
93500325,"RR1488",,"USA",,"SPACE SHUTTLE",,"A","N","50","09/07/93 00:00:00",2132,"2","S",,,"VANDENBERG 1 CA",-120.545,34.827,"USA"
93500332,"11.2",,"IRN",,"ZOHREH-2",26,"M","N","50","06/23/12 00:00:00",2738,"2","G",,,,,,
93500345,"RR1488",,"USA",,"USGCSS PH3 W PAC",175,"A","N","50","10/01/93 00:00:00",2133,"2","S",,,"ANDERSEN 1",144.867,13.615,"GUM"
93500347,"RR1488",,"USA",,"USGCSS PH3 W PAC",175,"A","N","50","10/01/93 00:00:00",2134,"2","S",,,"VANDENBERG 1 CA",-120.502,34.823002,"USA"
93500348,"RR1488",,"USA",,"USGCSS PH3 W PAC",175,"A","N","50","10/01/93 00:00:00",2134,"2","S",,,"VANDENBERG 2 CA",-120.502,34.823002,"USA"
93500458,"RR1488",,"BRM",,"INTELSAT6 60E",60,"M","N","50","10/29/98 00:00:00",2356,"2","S",,,"TANYIN",96.291,16.711,"BRM"
93500460,"RR1488",,"BHR",,"INTELSAT6 60E",60,"A","N","50","10/11/93 00:00:00",2134,"2","S",,,"RAS ABU JARJUR",50.611,26.069,"BHR"
93500461,"RR1488",,"E",,"HISPASAT-1",-30,"M","N","50","10/03/94 00:00:00",2156,"2","S",,,"E AVC 1",-3.45,40.466999,"E"
93500462,"RR1488",,"E",,"HISPASAT-1",-30,"A","N","50","10/13/93 00:00:00",2137,"2","S",,,"E AVC 2",-8.6049995,42.949001,"E"
93500463,"RR1488",,"E",,"HISPASAT-1",-30,"A","N","50","10/13/93 00:00:00",2137,"2","S",,,"E AVC 3",-6.0370002,39.216,"E"
93500465,"RR1488",,"I",,"EUTELSAT 2-36E",36,"A","N","50","10/28/93 00:00:00",2145,"2","S",,,"RM GROTTAROSSA",12.467,41.799999,"I"
93500467,"RR1488",,"HOL",,"INTELSAT5A 338.5E",-21.5,"A","N","50","10/29/93 00:00:00",2366,"2","G",,,,,,
93500472,"11.2",,"TON",,"TONGASAT C/KU-2",134,"M","N","50","05/29/07 00:00:00",2691,"2","G",,,,,,
93500477,"RR1488",,"D",,"INTELSAT6 332.5E",-27.5,"A","N","50","11/18/93 00:00:00",2140,"2","S",,,"MUNICH RELAY AOR",11.76,48.25,"D"
93500479,"RR1488",,"D",,"INTELSAT5A INDOC2",57,"A","N","50","11/18/93 00:00:00",2140,"2","S",,,"MUNICH RELAY IOR",11.76,48.25,"D"
93500483,"RR1488",,"G",,"INTELSAT IBS 307E",-53,"A","N","50","11/25/93 00:00:00",2150,"2","S",,,"MARTLESHAM HEATH 2",1.284,52.055,"G"
93500484,"RR1488",,"G",,"EUTELSAT 1-3",7,"A","N","50","11/25/93 00:00:00",2150,"2","S",,,"MARTLESHAM HEATH 2",1.284,52.055,"G"
93500485,"RR1488",,"G",,"INTELSAT IBS 307E",-53,"A","N","50","11/25/93 00:00:00",2150,"2","S",,,"MARTLESHAM HEATH 7",1.284,52.054001,"G"
93500536,"RR1488",,"USA",,"TDRS 46W",-46,"A","N","50","12/13/93 00:00:00",2130,"2","S",,,"STGT WHITE SANDS NM",-106.613,32.543999,"USA"
93500537,"RR1488",,"USA",,"TDRS 46W",-46,"A","N","50","12/13/93 00:00:00",2130,"2","S",,,"WSGT WHITE SANDS NM",-106.609,32.498001,"USA"
93500540,"RR1488",,"USA",,"GEOTAIL",,"A","N","50","12/13/93 00:00:00",2151,"2","S",,,"GOLDSTONE CA DSS 12",-116.805,35.299999,"USA"
93500541,"RR1488",,"USA",,"GEOTAIL",,"A","N","50","12/13/93 00:00:00",2151,"2","S",,,"GOLDSTONE CA DSS 16",-116.873,35.341999,"USA"
93500546,"RR1488",,"G",,"EUTELSAT 2-10E",10,"A","N","50","12/20/93 00:00:00",2152,"2","S",,,"BRECHIN 1",-2.671,56.713001,"G"
93500633,"11.2",,"USA",,"FLTSATCOM-C E ATL-1",-22.5,"M","N","50","12/21/01 00:00:00",2505,"2","G",,,,,,
93500634,"11.2",,"USA",,"FLTSATCOM-C E ATL-2",-15.5,"M","N","50","12/21/01 00:00:00",2497,"2","G",,,,,,
93500635,"11.2",,"USA",,"FLTSATCOM-C INDOC-1",29,"M","N","50","12/21/01 00:00:00",2497,"2","G",,,,,,
93500636,"11.2",,"USA",,"FLTSATCOM-C INDOC-2",72,"M","N","50","12/21/01 00:00:00",2935,"2","G",,,,,,
93500637,"11.2",,"USA",,"FLTSATCOM-C INDOC-3",75,"M","N","50","12/21/01 00:00:00",2500,"2","G",,,,,,
93500640,"11.2",,"USA",,"FLTSATCOM-C W PAC-1",172,"M","N","50","12/21/01 00:00:00",2504,"2","G",,,,,,
93500641,"11.2",,"USA",,"FLTSATCOM-C W PAC-2",-177,"M","N","50","12/21/01 00:00:00",2502,"2","G",,,,,,
93500649,"11.12",,"F",,,,"M","N","50","04/08/05 00:00:00",2604,"2","R","1342 22032005",,"BURE",5.9074998,44.6339,"F"
93500650,"RR1492",,"F",,,,"A","N","50","02/09/93 00:00:00",2333,"2","R",,,"BORDEAUX",0.53329998,44.833302,"F"
93540138,"9.1/IA",,"G",,"ARTEMIS-21.5E-DR",21.5,"M","A","50","04/26/10 00:00:00",2685,,"G",,,,,,
94500003,"RR1488",,"RUS",,"EUTELSAT 2-10E",10,"A","N","50","01/05/94 00:00:00",2154,"2","S",,,"S PETERBURG",30.5,59.917,"RUS"
94500004,"RR1488",,"D",,"EUTELSAT 2-10E",10,"A","N","50","01/12/94 00:00:00",2154,"2","S",,,"USINGEN 15",8.4840002,50.331001,"D"
