grp_id,ctry
99056543,"XR2"
99056544,"XR3"
99056545,"XAX"
99056546,"AGL"
99056546,"AUS"
99056546,"BDI"
99056546,"BGD"
99056546,"CHN"
99056546,"COG"
99056546,"ERI"
99056546,"ETH"
99056546,"IND"
99056546,"IRN"
99056546,"JOR"
99056546,"LBN"
99056546,"LBR"
99056546,"LBY"
99056546,"MDG"
99056546,"MLI"
99056546,"PAK"
99056546,"PNG"
99056546,"SWZ"
99056546,"SYR"
99056546,"TGO"
99056546,"XSD"
99056546,"ZMB"
99056547,"XR2"
99056548,"XR3"
99056549,"XAX"
99056550,"AGL"
99056550,"AUS"
99056550,"BDI"
99056550,"BGD"
99056550,"CHN"
99056550,"COG"
99056550,"ERI"
99056550,"ETH"
99056550,"IND"
99056550,"IRN"
99056550,"JOR"
99056550,"LBN"
99056550,"LBR"
99056550,"LBY"
99056550,"MDG"
99056550,"MLI"
99056550,"PAK"
99056550,"PNG"
99056550,"SWZ"
99056550,"SYR"
99056550,"TGO"
99056550,"XSD"
99056550,"ZMB"
99056551,"XR2"
99056552,"XR3"
99056553,"XAX"
99056554,"AGL"
99056554,"AUS"
99056554,"BDI"
99056554,"BGD"
99056554,"CHN"
99056554,"COG"
99056554,"ERI"
99056554,"ETH"
99056554,"IND"
99056554,"IRN"
99056554,"JOR"
99056554,"LBN"
99056554,"LBR"
99056554,"LBY"
99056554,"MDG"
99056554,"MLI"
99056554,"PAK"
99056554,"PNG"
99056554,"SWZ"
99056554,"SYR"
99056554,"TGO"
99056554,"XSD"
99056554,"ZMB"
99056555,"XR2"
99056556,"XR3"
99056557,"XAX"
99056558,"AGL"
99056558,"AUS"
99056558,"BDI"
99056558,"BGD"
99056558,"CHN"
99056558,"COG"
99056558,"ERI"
99056558,"ETH"
99056558,"IND"
99056558,"IRN"
99056558,"JOR"
99056558,"LBN"
99056558,"LBR"
99056558,"LBY"
99056558,"MDG"
99056558,"MLI"
99056558,"PAK"
99056558,"PNG"
99056558,"SWZ"
99056558,"SYR"
99056558,"TGO"
99056558,"XSD"
99056558,"ZMB"
99056559,"XR2"
99056560,"XR3"
99056561,"XAX"
99056562,"AGL"
99056562,"AUS"
99056562,"BDI"
99056562,"BGD"
99056562,"CHN"
99056562,"COG"
99056562,"ERI"
99056562,"ETH"
99056562,"IND"
99056562,"IRN"
99056562,"JOR"
99056562,"LBN"
99056562,"LBR"
99056562,"LBY"
99056562,"MDG"
99056562,"MLI"
99056562,"PAK"
99056562,"PNG"
99056562,"SWZ"
99056562,"SYR"
99056562,"TGO"
99056562,"XSD"
99056562,"ZMB"
99056563,"XR2"
99056564,"XR3"
99056565,"XAX"
99056566,"AGL"
99056566,"AUS"
99056566,"BDI"
99056566,"BGD"
99056566,"CHN"
99056566,"COG"
99056566,"ERI"
99056566,"ETH"
99056566,"IND"
99056566,"IRN"
99056566,"JOR"
99056566,"LBN"
99056566,"LBR"
99056566,"LBY"
99056566,"MDG"
99056566,"MLI"
99056566,"PAK"
99056566,"PNG"
99056566,"SWZ"
99056566,"SYR"
99056566,"TGO"
99056566,"XSD"
99056566,"ZMB"
99056567,"XR2"
99056568,"XR3"
99056569,"XAX"
99056570,"AGL"
99056570,"AUS"
99056570,"BDI"
99056570,"BGD"
99056570,"CHN"
99056570,"COG"
99056570,"ERI"
99056570,"ETH"
99056570,"IND"
99056570,"IRN"
99056570,"JOR"
99056570,"LBN"
99056570,"LBR"
99056570,"LBY"
99056570,"MDG"
99056570,"MLI"
99056570,"PAK"
99056570,"PNG"
99056570,"SWZ"
99056570,"SYR"
99056570,"TGO"
99056570,"XSD"
99056570,"ZMB"
99056571,"XR2"
99056572,"XR3"
99056573,"XAX"
99056574,"AGL"
99056574,"AUS"
99056574,"BDI"
99056574,"BGD"
99056574,"CHN"
99056574,"COG"
99056574,"ERI"
99056574,"ETH"
99056574,"IND"
99056574,"IRN"
99056574,"JOR"
99056574,"LBN"
99056574,"LBR"
99056574,"LBY"
99056574,"MDG"
99056574,"MLI"
99056574,"PAK"
99056574,"PNG"
99056574,"SWZ"
99056574,"SYR"
99056574,"TGO"
99056574,"XSD"
99056574,"ZMB"
99056575,"XR2"
99056576,"XR3"
99056577,"XAX"
99056578,"AGL"
99056578,"AUS"
99056578,"BDI"
99056578,"BGD"
99056578,"CHN"
99056578,"COG"
99056578,"ERI"
99056578,"ETH"
99056578,"IND"
99056578,"IRN"
99056578,"JOR"
99056578,"LBN"
99056578,"LBR"
99056578,"LBY"
99056578,"MDG"
99056578,"MLI"
99056578,"PAK"
99056578,"PNG"
99056578,"SWZ"
99056578,"SYR"
99056578,"TGO"
99056578,"XSD"
99056578,"ZMB"
99056579,"XR2"
99056580,"XR3"
99056581,"XAX"
99056582,"AGL"
99056582,"AUS"
99056582,"BDI"
99056582,"BGD"
99056582,"CHN"
99056582,"COG"
99056582,"ERI"
99056582,"ETH"
99056582,"IND"
99056582,"IRN"
99056582,"JOR"
99056582,"LBN"
99056582,"LBR"
99056582,"LBY"
99056582,"MDG"
99056582,"MLI"
99056582,"PAK"
99056582,"PNG"
99056582,"SWZ"
99056582,"SYR"
99056582,"TGO"
99056582,"XSD"
99056582,"ZMB"
99056583,"XR2"
99056584,"XR3"
99056585,"XAX"
99056586,"AGL"
99056586,"AUS"
99056586,"BDI"
99056586,"BGD"
99056586,"CHN"
99056586,"COG"
99056586,"ERI"
99056586,"ETH"
99056586,"IND"
99056586,"IRN"
99056586,"JOR"
99056586,"LBN"
99056586,"LBR"
99056586,"LBY"
99056586,"MDG"
99056586,"MLI"
99056586,"PAK"
99056586,"PNG"
99056586,"SWZ"
99056586,"SYR"
99056586,"TGO"
99056586,"ZMB"
99056587,"XR2"
99056588,"XR3"
99056589,"XAX"
99056590,"AGL"
99056590,"AUS"
99056590,"BDI"
99056590,"BGD"
99056590,"CHN"
99056590,"COG"
99056590,"ERI"
99056590,"ETH"
99056590,"IND"
99056590,"IRN"
99056590,"JOR"
99056590,"LBN"
99056590,"LBR"
99056590,"LBY"
99056590,"MDG"
99056590,"MLI"
99056590,"PAK"
99056590,"PNG"
99056590,"SWZ"
99056590,"SYR"
99056590,"TGO"
99056590,"XSD"
99056590,"ZMB"
99056591,"XR2"
99056592,"XR3"
99056593,"XAX"
99056598,"XR1"
99056598,"XR2"
99056598,"XR3"
99056599,"AGL"
99056599,"AUS"
99056599,"BDI"
99056599,"CHN"
99056599,"COG"
99056599,"CTI"
99056599,"ERI"
99056599,"ETH"
99056599,"IND"
99056599,"IRN"
99056599,"ISR"
99056599,"JOR"
99056599,"LBN"
99056599,"LBR"
99056599,"LBY"
99056599,"MDG"
99056599,"MLI"
99056599,"PAK"
99056599,"PNG"
99056599,"SEN"
99056599,"SWZ"
99056599,"SYR"
99056599,"TGO"
99056599,"XSD"
99056599,"ZMB"
99056600,"XR2"
99056601,"VEN"
99056601,"XR3"
99056607,"XR1"
99056607,"XR2"
99056607,"XR3"
99056608,"AGL"
99056608,"AUS"
99056608,"BDI"
99056608,"CHN"
99056608,"COG"
99056608,"CTI"
99056608,"ERI"
99056608,"ETH"
99056608,"IND"
99056608,"IRN"
99056608,"ISR"
99056608,"JOR"
99056608,"LBN"
99056608,"LBR"
99056608,"LBY"
99056608,"MDG"
99056608,"MLI"
99056608,"PAK"
99056608,"PNG"
99056608,"SEN"
99056608,"SWZ"
99056608,"SYR"
99056608,"TGO"
99056608,"XSD"
99056608,"ZMB"
99056609,"XR2"
99056610,"VEN"
99056610,"XR3"
99056616,"XR1"
99056616,"XR2"
99056616,"XR3"
99056617,"AGL"
99056617,"AUS"
99056617,"BDI"
99056617,"CHN"
99056617,"COG"
99056617,"CTI"
99056617,"ERI"
99056617,"ETH"
99056617,"IND"
99056617,"IRN"
99056617,"ISR"
99056617,"JOR"
99056617,"LBN"
99056617,"LBR"
99056617,"LBY"
99056617,"MDG"
99056617,"MLI"
99056617,"PAK"
99056617,"PNG"
99056617,"SEN"
99056617,"SWZ"
99056617,"SYR"
99056617,"TGO"
99056617,"XSD"
99056617,"ZMB"
99056618,"XR2"
99056619,"VEN"
99056619,"XR3"
99056625,"XR1"
99056625,"XR2"
99056625,"XR3"
99056626,"AGL"
99056626,"AUS"
99056626,"BDI"
99056626,"CHN"
99056626,"COG"
99056626,"CTI"
99056626,"ERI"
99056626,"ETH"
99056626,"IND"
99056626,"IRN"
99056626,"ISR"
99056626,"JOR"
99056626,"LBN"
99056626,"LBR"
99056626,"LBY"
99056626,"MDG"
99056626,"MLI"
99056626,"PAK"
99056626,"PNG"
99056626,"SEN"
99056626,"SWZ"
99056626,"SYR"
99056626,"TGO"
99056626,"XSD"
99056626,"ZMB"
99056627,"XR2"
99056628,"VEN"
99056628,"XR3"
99056634,"XR1"
99056634,"XR2"
99056634,"XR3"
99056635,"AGL"
99056635,"AUS"
99056635,"BDI"
99056635,"CHN"
99056635,"COG"
99056635,"CTI"
99056635,"ERI"
99056635,"ETH"
99056635,"IND"
99056635,"IRN"
99056635,"ISR"
99056635,"JOR"
99056635,"LBN"
99056635,"LBR"
99056635,"LBY"
99056635,"MDG"
99056635,"MLI"
99056635,"PAK"
99056635,"PNG"
99056635,"SEN"
99056635,"SWZ"
99056635,"SYR"
99056635,"TGO"
99056635,"XSD"
99056635,"ZMB"
99056636,"XR2"
99056637,"VEN"
99056637,"XR3"
99056643,"XR1"
99056643,"XR2"
99056643,"XR3"
99056644,"AGL"
99056644,"AUS"
99056644,"BDI"
99056644,"CHN"
99056644,"COG"
99056644,"CTI"
99056644,"ERI"
99056644,"ETH"
99056644,"IND"
99056644,"IRN"
99056644,"ISR"
99056644,"JOR"
99056644,"LBN"
99056644,"LBR"
99056644,"LBY"
99056644,"MDG"
99056644,"MLI"
99056644,"PAK"
99056644,"PNG"
99056644,"SEN"
99056644,"SWZ"
99056644,"SYR"
99056644,"TGO"
99056644,"XSD"
99056644,"ZMB"
99056645,"XR2"
99056646,"VEN"
99056646,"XR3"
99056652,"XR1"
99056652,"XR2"
99056652,"XR3"
99056653,"AGL"
99056653,"AUS"
99056653,"BDI"
99056653,"CHN"
99056653,"COG"
99056653,"CTI"
99056653,"ERI"
99056653,"ETH"
99056653,"IND"
99056653,"IRN"
99056653,"ISR"
99056653,"JOR"
99056653,"LBN"
99056653,"LBR"
99056653,"LBY"
99056653,"MDG"
99056653,"MLI"
99056653,"PAK"
99056653,"PNG"
99056653,"SEN"
99056653,"SWZ"
99056653,"SYR"
99056653,"TGO"
99056653,"XSD"
99056653,"ZMB"
99056654,"XR2"
99056655,"VEN"
99056655,"XR3"
99056661,"XR1"
99056661,"XR2"
99056661,"XR3"
99056662,"AGL"
99056662,"AUS"
99056662,"BDI"
99056662,"CHN"
99056662,"COG"
99056662,"CTI"
99056662,"ERI"
99056662,"ETH"
99056662,"IND"
99056662,"IRN"
99056662,"ISR"
99056662,"JOR"
99056662,"LBN"
99056662,"LBR"
99056662,"LBY"
99056662,"MDG"
99056662,"MLI"
99056662,"PAK"
99056662,"PNG"
99056662,"SEN"
99056662,"SWZ"
99056662,"SYR"
99056662,"TGO"
99056662,"XSD"
99056662,"ZMB"
99056663,"XR2"
99056664,"VEN"
99056664,"XR3"
99056670,"XR1"
99056670,"XR2"
99056670,"XR3"
99056671,"AGL"
99056671,"AUS"
99056671,"BDI"
99056671,"CHN"
99056671,"COG"
99056671,"CTI"
99056671,"ERI"
99056671,"ETH"
99056671,"IND"
99056671,"IRN"
99056671,"ISR"
99056671,"JOR"
99056671,"LBN"
99056671,"LBR"
99056671,"LBY"
99056671,"MDG"
99056671,"MLI"
99056671,"PAK"
99056671,"PNG"
99056671,"SEN"
99056671,"SWZ"
99056671,"SYR"
99056671,"TGO"
99056671,"XSD"
99056671,"ZMB"
99056672,"XR2"
99056673,"VEN"
99056673,"XR3"
99056679,"XR1"
99056679,"XR2"
99056679,"XR3"
99056680,"AGL"
99056680,"AUS"
99056680,"BDI"
99056680,"CHN"
99056680,"COG"
99056680,"CTI"
99056680,"ERI"
99056680,"ETH"
99056680,"IND"
99056680,"IRN"
99056680,"ISR"
99056680,"JOR"
99056680,"LBN"
99056680,"LBR"
99056680,"LBY"
99056680,"MDG"
99056680,"MLI"
99056680,"PAK"
99056680,"PNG"
99056680,"SEN"
99056680,"SWZ"
99056680,"SYR"
99056680,"TGO"
99056680,"XSD"
99056680,"ZMB"
99056681,"XR2"
99056682,"VEN"
99056682,"XR3"
99056688,"XR1"
99056688,"XR2"
99056688,"XR3"
99056689,"AGL"
99056689,"AUS"
99056689,"BDI"
99056689,"CHN"
99056689,"COG"
99056689,"CTI"
99056689,"ERI"
99056689,"ETH"
99056689,"IND"
99056689,"IRN"
99056689,"ISR"
99056689,"JOR"
99056689,"LBN"
99056689,"LBR"
99056689,"LBY"
99056689,"MDG"
99056689,"MLI"
99056689,"PAK"
99056689,"PNG"
99056689,"SEN"
99056689,"SWZ"
99056689,"SYR"
99056689,"TGO"
99056689,"XSD"
99056689,"ZMB"
99056690,"XR2"
99056691,"VEN"
99056691,"XR3"
99056697,"XR1"
99056697,"XR2"
99056697,"XR3"
99056698,"AGL"
99056698,"AUS"
99056698,"BDI"
99056698,"CHN"
99056698,"COG"
99056698,"CTI"
99056698,"ERI"
99056698,"ETH"
99056698,"IND"
99056698,"IRN"
99056698,"ISR"
99056698,"JOR"
99056698,"LBN"
99056698,"LBR"
99056698,"LBY"
99056698,"MDG"
99056698,"MLI"
99056698,"PAK"
99056698,"PNG"
99056698,"SEN"
99056698,"SWZ"
99056698,"SYR"
99056698,"TGO"
99056698,"XSD"
99056698,"ZMB"
99056699,"XR2"
99056700,"VEN"
99056700,"XR3"
99056706,"XR1"
99056706,"XR2"
99056706,"XR3"
99056707,"AGL"
99056707,"AUS"
99056707,"BDI"
99056707,"CHN"
99056707,"COG"
99056707,"CTI"
99056707,"ERI"
99056707,"ETH"
99056707,"IND"
99056707,"IRN"
99056707,"ISR"
99056707,"JOR"
99056707,"LBN"
99056707,"LBR"
99056707,"LBY"
99056707,"MDG"
99056707,"MLI"
99056707,"PAK"
99056707,"PNG"
99056707,"SEN"
99056707,"SWZ"
99056707,"SYR"
99056707,"TGO"
99056707,"XSD"
99056707,"ZMB"
99056708,"XR2"
99056709,"VEN"
99056709,"XR3"
99056715,"XR1"
99056715,"XR2"
99056715,"XR3"
99056716,"AGL"
99056716,"AUS"
99056716,"BDI"
99056716,"CHN"
99056716,"COG"
99056716,"CTI"
99056716,"ERI"
99056716,"ETH"
99056716,"IND"
99056716,"IRN"
99056716,"ISR"
99056716,"JOR"
99056716,"LBN"
99056716,"LBR"
99056716,"LBY"
99056716,"MDG"
99056716,"MLI"
99056716,"PAK"
99056716,"PNG"
99056716,"SEN"
99056716,"SWZ"
99056716,"SYR"
99056716,"TGO"
99056716,"XSD"
99056716,"ZMB"
99056717,"XR2"
99056718,"VEN"
99056718,"XR3"
99056724,"XR1"
99056724,"XR2"
99056724,"XR3"
99056725,"AGL"
99056725,"AUS"
99056725,"BDI"
99056725,"CHN"
99056725,"COG"
99056725,"CTI"
99056725,"ERI"
99056725,"ETH"
99056725,"IND"
99056725,"IRN"
99056725,"ISR"
99056725,"JOR"
99056725,"LBN"
99056725,"LBR"
99056725,"LBY"
99056725,"MDG"
99056725,"MLI"
99056725,"PAK"
99056725,"PNG"
99056725,"SEN"
99056725,"SWZ"
99056725,"SYR"
99056725,"TGO"
99056725,"XSD"
99056725,"ZMB"
99056726,"XR2"
99056727,"VEN"
99056727,"XR3"
99056733,"XR1"
99056733,"XR2"
99056733,"XR3"
99056734,"AGL"
99056734,"AUS"
99056734,"BDI"
99056734,"CHN"
99056734,"COG"
99056734,"CTI"
99056734,"ERI"
99056734,"ETH"
99056734,"IND"
99056734,"IRN"
99056734,"ISR"
99056734,"JOR"
99056734,"LBN"
99056734,"LBR"
99056734,"LBY"
99056734,"MDG"
99056734,"MLI"
99056734,"PAK"
99056734,"PNG"
99056734,"SEN"
99056734,"SWZ"
99056734,"SYR"
99056734,"TGO"
99056734,"XSD"
99056734,"ZMB"
99056735,"XR2"
99056736,"VEN"
99056736,"XR3"
99056738,"XR1"
99056739,"XR1"
99056740,"XR1"
99056741,"XR1"
99056742,"XR1"
99056743,"XR1"
99056744,"XR1"
99056745,"XR1"
99056746,"XR1"
99056747,"XR1"
99056748,"XR1"
99056749,"XR1"
99056750,"XR1"
99056751,"XR1"
99056752,"XR1"
99056753,"XR1"
99056754,"XR1"
99056755,"XR1"
99056756,"XR1"
99056757,"XR1"
99056758,"XR1"
99056759,"XR1"
99056760,"XR1"
99056761,"XR1"
99056762,"XR1"
99056763,"XR1"
99056764,"XR1"
99056765,"XR1"
99056766,"XR1"
99056767,"XR1"
99056768,"XR1"
99056769,"XR1"
99790728,"XAX"
99790738,"XAX"
99790743,"XAX"
99883897,"NOR"
99883897,"USA"
99883898,"NOR"
99883898,"USA"
99883900,"NOR"
99883900,"USA"
99905172,"J"
99905173,"J"
99905174,"J"
99905175,"J"
99905176,"J"
99905177,"J"
99905178,"J"
99905179,"J"
99905180,"J"
99905181,"J"
99905182,"J"
99905183,"J"
99905184,"J"
99905185,"J"
99905186,"J"
99905187,"J"
99905188,"J"
99905189,"J"
99905190,"J"
99905191,"J"
99905192,"J"
99905193,"J"
99905194,"J"
99905195,"J"
99905196,"J"
99905197,"J"
99905198,"J"
99905199,"J"
99905200,"J"
99905201,"J"
99905202,"J"
99905203,"J"
99905204,"J"
99905205,"J"
99905206,"J"
99905207,"J"
99905208,"J"
99905209,"J"
99905210,"J"
99905211,"J"
99905212,"J"
99905213,"J"
99905214,"J"
99905215,"J"
99905216,"J"
99905217,"J"
99905218,"J"
99905227,"J"
99905228,"J"
99905229,"J"
99905230,"J"
99905231,"J"
99905261,"J"
99905262,"J"
99905263,"J"
99905264,"J"
99905265,"J"
99915901,"XAX"
99915902,"XAX"
99915903,"XAX"
99915904,"XAX"
99915905,"XAX"
99916485,"MEX"
99916489,"MEX"
99918302,"IND"
99918302,"MAU"
99918303,"IND"
99918303,"MAU"
99918304,"IND"
99918304,"MAU"
99918305,"IND"
99918305,"MAU"
99918306,"IND"
99918306,"MAU"
99918307,"IND"
99918307,"MAU"
99918308,"IND"
99918308,"MAU"
99918309,"IND"
99918309,"MAU"
99918310,"IND"
99918310,"MAU"
99918311,"IND"
99918311,"MAU"
99918312,"IND"
99918312,"MAU"
99918313,"IND"
99918313,"MAU"
99918314,"IND"
99918314,"MAU"
99918315,"IND"
99918315,"MAU"
99918316,"IND"
99918316,"MAU"
99918317,"IND"
99918317,"MAU"
99918318,"IND"
99918318,"MAU"
99918319,"IND"
99918319,"MAU"
99918320,"IND"
99918320,"MAU"
99918321,"IND"
99918321,"MAU"
99918322,"IND"
99918322,"MAU"
99918323,"IND"
99918324,"IND"
99918325,"IND"
99918326,"IND"
99918327,"IND"
99918328,"IND"
99918329,"IND"
99918330,"IND"
99918330,"MAU"
99918330,"RUS"
99918331,"IND"
99918331,"MAU"
99918331,"RUS"
99918332,"IND"
99918332,"MAU"
99918332,"RUS"
99918333,"IND"
99918333,"MAU"
99918333,"RUS"
99918334,"IND"
99918334,"MAU"
99918334,"RUS"
99918335,"IND"
99918335,"MAU"
99918335,"RUS"
99918336,"IND"
99918336,"MAU"
99918336,"RUS"
99918337,"IND"
99918337,"MAU"
99918337,"RUS"
99918338,"IND"
99918338,"MAU"
99918338,"RUS"
99918339,"IND"
99918339,"MAU"
99918339,"RUS"
99918340,"IND"
99918340,"MAU"
99918340,"RUS"
99918341,"IND"
99918341,"MAU"
99918341,"RUS"
99918342,"IND"
99918342,"MAU"
99918342,"RUS"
99918343,"IND"
99918343,"MAU"
99918343,"RUS"
99918344,"IND"
99918344,"MAU"
99918344,"RUS"
99918345,"IND"
99918345,"MAU"
99918345,"RUS"
99918346,"IND"
99918346,"MAU"
99918346,"RUS"
99918347,"IND"
99918347,"MAU"
99918347,"RUS"
99918348,"XAX"
99918349,"XAX"
99918350,"XAX"
99918351,"XAX"
99918352,"XAX"
99918353,"XAX"
99918354,"XAX"
99918355,"XAX"
99918356,"XAX"
99918357,"XAX"
99918358,"XAX"
99918359,"XAX"
99918360,"XAX"
99918361,"XAX"
99918362,"XAX"
99918363,"XAX"
99918364,"XAX"
99918365,"XAX"
99918366,"XAX"
99918367,"XAX"
99918368,"XAX"
99922134,"AUS"
99922134,"BEL"
99922134,"CNR"
99922134,"D"
99922134,"E"
99922134,"GUF"
99922134,"S"
99922134,"USA"
99922135,"AUS"
99922135,"BEL"
99922135,"CNR"
99922135,"D"
99922135,"E"
99922135,"G"
99922135,"GUF"
99922135,"S"
99922135,"USA"
99922229,"USA"
99929866,"HWA"
99929866,"USA"
99929867,"HWA"
99929867,"USA"
99931623,"ISR"
99931624,"ISR"
99931625,"ISR"
99931628,"ISR"
99931629,"ISR"
99931634,"ISR"
99934269,"XR2"
99934269,"XR3"
99934499,"GUM"
99935171,"XAX"
99935750,"D"
99935750,"IND"
99935750,"INS"
99935750,"MAU"
99935750,"RUS"
99935751,"D"
99935751,"IND"
99935751,"INS"
99935751,"MAU"
99935751,"RUS"
99935752,"D"
99935752,"IND"
99935752,"INS"
99935752,"MAU"
99935752,"RUS"
99935753,"D"
99935753,"IND"
99935753,"INS"
99935753,"MAU"
99935753,"RUS"
99935754,"D"
99935754,"IND"
99935754,"INS"
99935754,"MAU"
99935754,"RUS"
99935755,"D"
99935755,"IND"
99935755,"INS"
99935755,"MAU"
99935755,"RUS"
99935756,"D"
99935756,"IND"
99935756,"INS"
99935756,"MAU"
99935756,"RUS"
99935757,"D"
99935757,"IND"
99935757,"INS"
99935757,"MAU"
99935757,"RUS"
99935758,"D"
99935758,"IND"
99935758,"INS"
99935758,"MAU"
99935758,"RUS"
99935768,"XAX"
99935769,"XAX"
99935770,"XAX"
99935771,"XAX"
99935772,"XAX"
99935773,"XAX"
99935774,"D"
99935774,"IND"
99935774,"INS"
99935774,"MAU"
99935774,"RUS"
99935776,"GUM"
99935776,"HWA"
99935776,"USA"
99935776,"XAX"
99937336,"BEL"
99937337,"BEL"
99949661,"B"
99949662,"B"
100600739,"XR1"
100600741,"XR1"
100600787,"HWA"
100600787,"USA"
100603894,"F"
100603895,"GUF"
100603898,"F"
100603899,"GUF"
100604767,"B"
100604768,"B"
100607563,"S"
100607564,"S"
100608936,"XR3"
100608948,"CHN"
100608961,"CHN"
100608989,"CHN"
100608995,"CHN"
100608996,"ISR"
100608998,"ISR"
100609115,"HKG"
100609116,"HKG"
100609117,"AUS"
100609118,"AUS"
100609119,"AUS"
100609120,"AUS"
100609129,"HKG"
100609130,"HKG"
100609141,"AUS"
100609142,"AUS"
100609145,"HKG"
100609146,"HKG"
100609147,"HKG"
100609148,"HKG"
100614782,"MWM"
100614783,"MWM"
100614784,"MWM"
100621846,"AUS"
100621846,"CAN"
100621846,"CHL"
100621846,"CNR"
100621846,"E"
100621846,"GUF"
100621846,"KEN"
100621846,"NOR"
100621846,"S"
100621847,"AUS"
100621847,"CAN"
100621847,"CHL"
100621847,"CNR"
100621847,"E"
100621847,"GUF"
100621847,"KEN"
100621847,"NOR"
100621847,"S"
100621848,"ALS"
100621848,"ATA"
100621848,"NOR"
100621848,"S"
100621849,"XAA"
100621850,"XAA"
100631511,"AUS"
100631511,"IND"
100631511,"INS"
100631511,"J"
100631511,"XR2"
100631514,"XR2"
100631516,"AUS"
100631516,"IND"
100631516,"INS"
100631516,"J"
100631516,"XR2"
100632645,"IND"
100632646,"IND"
100632647,"IND"
100632648,"IND"
100632649,"IND"
100632650,"IND"
100632651,"IND"
100632652,"IND"
100632653,"IND"
100632654,"IND"
100632655,"IND"
100632656,"IND"
100632657,"IND"
100632658,"IND"
100632659,"IND"
100632660,"IND"
100632661,"IND"
100632662,"IND"
100632663,"IND"
100632664,"IND"
100632665,"IND"
100632666,"IND"
100632667,"IND"
100632668,"IND"
100632669,"IND"
100632670,"IND"
100632671,"IND"
100632672,"IND"
100632673,"IND"
100632674,"IND"
100632675,"IND"
100632676,"IND"
100632677,"IND"
100632678,"IND"
100632679,"IND"
100632680,"IND"
100632681,"IND"
100632682,"IND"
100632683,"IND"
100632684,"IND"
100632685,"IND"
100632686,"IND"
100632687,"IND"
100632688,"IND"
100632689,"IND"
100632690,"IND"
100632691,"IND"
100632692,"IND"
100632693,"IND"
100632694,"IND"
100632695,"IND"
100632696,"IND"
100632697,"IND"
100632698,"IND"
100632699,"IND"
100632700,"IND"
100632701,"IND"
100632702,"IND"
100632703,"IND"
100632704,"IND"
100632705,"IND"
100632706,"IND"
100632707,"IND"
100632708,"IND"
100632709,"IND"
100632710,"IND"
100632711,"IND"
100632712,"IND"
100632713,"IND"
100632714,"IND"
100632715,"IND"
100632716,"IND"
100632717,"IND"
100632718,"IND"
100632719,"IND"
100632720,"IND"
100632721,"IND"
100632722,"IND"
100632723,"IND"
100632724,"IND"
100632729,"J"
100632730,"J"
100632731,"J"
100632732,"J"
100632733,"J"
100632734,"J"
100632735,"J"
100632736,"J"
100632737,"AUS"
100632737,"CHL"
100632737,"E"
100632737,"J"
100632737,"USA"
100632738,"AUS"
100632738,"CHL"
100632738,"E"
100632738,"J"
100632738,"USA"
100632739,"AUS"
100632739,"CHL"
100632739,"E"
100632739,"J"
100632739,"USA"
100632740,"AUS"
100632740,"CHL"
100632740,"E"
100632740,"J"
100632740,"USA"
100632741,"AUS"
100632741,"CHL"
100632741,"E"
100632741,"J"
100632741,"USA"
100632742,"AUS"
100632742,"CHL"
100632742,"E"
100632742,"J"
100632742,"USA"
100632743,"AUS"
100632743,"CHL"
100632743,"E"
100632743,"J"
100632743,"USA"
100632744,"AUS"
100632744,"CHL"
100632744,"E"
100632744,"J"
100632744,"USA"
100632745,"AUS"
100632745,"CHL"
100632745,"E"
100632745,"J"
100632745,"USA"
100632746,"AUS"
100632746,"CHL"
100632746,"E"
100632746,"J"
100632746,"USA"
100632747,"AUS"
100632747,"CHL"
100632747,"E"
100632747,"J"
100632747,"USA"
100632748,"AUS"
100632748,"CHL"
100632748,"E"
100632748,"J"
100632748,"USA"
100633078,"XAX"
100633079,"XAX"
100633080,"XAX"
100633081,"XAX"
100633082,"XAX"
100633328,"AUS"
100633328,"IND"
100633328,"INS"
100633328,"J"
100633328,"XR2"
100633330,"AUS"
100633330,"IND"
100633330,"INS"
100633330,"J"
100633330,"XR2"
100633331,"AUS"
100633331,"IND"
100633331,"INS"
100633331,"J"
100633331,"XR2"
100633334,"AUS"
100633334,"IND"
100633334,"INS"
100633334,"J"
100633334,"XR2"
100635948,"AUS"
100635948,"BEL"
100635948,"D"
100635948,"E"
100635948,"GUF"
100635948,"KEN"
100635949,"AUS"
100635949,"BEL"
100635949,"D"
100635949,"E"
100635949,"GUF"
100635949,"KEN"
100635950,"AUS"
100635950,"BEL"
100635950,"D"
100635950,"E"
100635950,"GUF"
100635950,"KEN"
100635951,"AUS"
100635951,"BEL"
100635951,"D"
100635951,"E"
100635951,"GUF"
100635951,"KEN"
100635952,"AUS"
100635952,"BEL"
100635952,"D"
100635952,"E"
100635952,"GUF"
100635952,"KEN"
100635953,"AUS"
100635953,"BEL"
100635953,"D"
100635953,"E"
100635953,"GUF"
100635953,"KEN"
100636508,"XAA"
100636509,"XAA"
100636510,"XAA"
100636511,"XAA"
100636512,"XAA"
100636514,"XR2"
100636515,"XR2"
100636516,"XR2"
100636517,"XR2"
100636518,"XR2"
100636519,"XR2"
100636520,"XR2"
100636521,"XR2"
100636523,"XR2"
100636524,"XR2"
100636599,"MWM"
100636600,"MWM"
100636601,"MWM"
100643196,"CHN"
100643197,"MWM"
100648561,"J"
100648575,"J"
101600517,"PTR"
101600517,"VIR"
101600518,"USA"
101600519,"USA"
101600520,"USA"
101600521,"USA"
101600522,"USA"
101601211,"XAA"
